time,drone_ned_x,drone_ned_y,drone_ned_z,drone_enu_x,drone_enu_y,drone_enu_z,rel_x,rel_y,rel_z,tag_visible,tag_map_x,tag_map_y,tag_map_z,tag_map_kf_x,tag_map_kf_y,tag_map_kf_z
115.4,-0.17645519971847534,-0.022571178153157234,0.28145650029182434,-0.17645519971847534,0.022571178153157234,-0.28145650029182434,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
115.5,-0.1763431429862976,-0.024485470727086067,0.2826954126358032,-0.1763431429862976,0.024485470727086067,-0.2826954126358032,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
115.6,-0.17647095024585724,-0.026050375774502754,0.28349196910858154,-0.17647095024585724,0.026050375774502754,-0.28349196910858154,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
115.7,-0.17657887935638428,-0.027250923216342926,0.28403326869010925,-0.17657887935638428,0.027250923216342926,-0.28403326869010925,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
115.8,-0.17672310769557953,-0.02814975567162037,0.2845655083656311,-0.17672310769557953,0.02814975567162037,-0.2845655083656311,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
115.9,-0.17709477245807648,-0.02845209464430809,0.28505659103393555,-0.17709477245807648,0.02845209464430809,-0.28505659103393555,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.0,-0.17745865881443024,-0.028291456401348114,0.2854006886482239,-0.17745865881443024,0.028291456401348114,-0.2854006886482239,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.1,-0.1779690831899643,-0.02752077579498291,0.2857271134853363,-0.1779690831899643,0.02752077579498291,-0.2857271134853363,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.2,-0.17854562401771545,-0.026680963113904,0.2856863737106323,-0.17854562401771545,0.026680963113904,-0.2856863737106323,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.3,-0.17906911671161652,-0.025997022166848183,0.28560423851013184,-0.17906911671161652,0.025997022166848183,-0.28560423851013184,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.4,-0.1796308308839798,-0.02549823187291622,0.2847852110862732,-0.1796308308839798,0.02549823187291622,-0.2847852110862732,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.5,-0.17991119623184204,-0.0256318598985672,0.2832362949848175,-0.17991119623184204,0.0256318598985672,-0.2832362949848175,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.6,-0.1794460415840149,-0.026044156402349472,0.28168267011642456,-0.1794460415840149,0.026044156402349472,-0.28168267011642456,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.7,-0.17913928627967834,-0.026820985600352287,0.27940163016319275,-0.17913928627967834,0.026820985600352287,-0.27940163016319275,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.8,-0.17910899221897125,-0.028162863105535507,0.27711522579193115,-0.17910899221897125,0.028162863105535507,-0.27711522579193115,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
116.9,-0.17825870215892792,-0.030045196413993835,0.27471330761909485,-0.17825870215892792,0.030045196413993835,-0.27471330761909485,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.0,-0.1765783578157425,-0.03225933760404587,0.2716485261917114,-0.1765783578157425,0.03225933760404587,-0.2716485261917114,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.1,-0.17461621761322021,-0.03421006351709366,0.26899832487106323,-0.17461621761322021,0.03421006351709366,-0.26899832487106323,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.2,-0.17298854887485504,-0.0352545902132988,0.2664121091365814,-0.17298854887485504,0.0352545902132988,-0.2664121091365814,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.3,-0.17167530953884125,-0.03571164235472679,0.2632145285606384,-0.17167530953884125,0.03571164235472679,-0.2632145285606384,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.4,-0.170510932803154,-0.03567657247185707,0.2599789798259735,-0.170510932803154,0.03567657247185707,-0.2599789798259735,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.5,-0.16873367130756378,-0.0349443219602108,0.2561558187007904,-0.16873367130756378,0.0349443219602108,-0.2561558187007904,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.6,-0.16659456491470337,-0.03385099768638611,0.2534002363681793,-0.16659456491470337,0.03385099768638611,-0.2534002363681793,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.7,-0.16391682624816895,-0.031208056956529617,0.25045153498649597,-0.16391682624816895,0.031208056956529617,-0.25045153498649597,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.8,-0.1599167138338089,-0.025222552940249443,0.24616222083568573,-0.1599167138338089,0.025222552940249443,-0.24616222083568573,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
117.9,-0.15206202864646912,-0.014651615172624588,0.23819096386432648,-0.15206202864646912,0.014651615172624588,-0.23819096386432648,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.0,-0.14090728759765625,0.0003842510632239282,0.22174407541751862,-0.14090728759765625,-0.0003842510632239282,-0.22174407541751862,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.1,-0.12270625680685043,0.02318630926311016,0.18580515682697296,-0.12270625680685043,-0.02318630926311016,-0.18580515682697296,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.2,-0.09961386024951935,0.04882659763097763,0.13117608428001404,-0.09961386024951935,-0.04882659763097763,-0.13117608428001404,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.3,-0.06992499530315399,0.08054479956626892,0.045162588357925415,-0.06992499530315399,-0.08054479956626892,-0.045162588357925415,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.4,-0.040768250823020935,0.11240885406732559,-0.05933360755443573,-0.040768250823020935,-0.11240885406732559,0.05933360755443573,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.5,-0.012220893986523151,0.14521053433418274,-0.187778040766716,-0.012220893986523151,-0.14521053433418274,0.187778040766716,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.6,0.016519568860530853,0.18039877712726593,-0.3538503646850586,0.016519568860530853,-0.18039877712726593,0.3538503646850586,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.7,0.042815037071704865,0.2131863534450531,-0.5464426875114441,0.042815037071704865,-0.2131863534450531,0.5464426875114441,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.8,0.0653780922293663,0.24056625366210938,-0.7412456274032593,0.0653780922293663,-0.24056625366210938,0.7412456274032593,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
118.9,0.08889462798833847,0.2667199671268463,-0.9528580904006958,0.08889462798833847,-0.2667199671268463,0.9528580904006958,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.0,0.10984136909246445,0.28835463523864746,-1.1372877359390259,0.10984136909246445,-0.28835463523864746,1.1372877359390259,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.1,0.13238565623760223,0.3094319701194763,-1.3191713094711304,0.13238565623760223,-0.3094319701194763,1.3191713094711304,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.2,0.1525276154279709,0.32593756914138794,-1.4684758186340332,0.1525276154279709,-0.32593756914138794,1.4684758186340332,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.3,0.17331774532794952,0.3396478593349457,-1.6106395721435547,0.17331774532794952,-0.3396478593349457,1.6106395721435547,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.4,0.19152799248695374,0.3477391004562378,-1.7256373167037964,0.19152799248695374,-0.3477391004562378,1.7256373167037964,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.5,0.20903734862804413,0.3518744707107544,-1.8348294496536255,0.20903734862804413,-0.3518744707107544,1.8348294496536255,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.6,0.2218627780675888,0.3523336946964264,-1.923603892326355,0.2218627780675888,-0.3523336946964264,1.923603892326355,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.7,0.23097606003284454,0.3491933047771454,-2.008634328842163,0.23097606003284454,-0.3491933047771454,2.008634328842163,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.8,0.23449081182479858,0.34254583716392517,-2.078519344329834,0.23449081182479858,-0.34254583716392517,2.078519344329834,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
119.9,0.23368532955646515,0.33064714074134827,-2.1463730335235596,0.23368532955646515,-0.33064714074134827,2.1463730335235596,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.0,0.22979067265987396,0.3157919943332672,-2.202247142791748,0.22979067265987396,-0.3157919943332672,2.202247142791748,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.1,0.22320368885993958,0.29756054282188416,-2.2530314922332764,0.22320368885993958,-0.29756054282188416,2.2530314922332764,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.2,0.21358443796634674,0.2745388448238373,-2.3028159141540527,0.21358443796634674,-0.2745388448238373,2.3028159141540527,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.3,0.20166362822055817,0.24930943548679352,-2.347883939743042,0.20166362822055817,-0.24930943548679352,2.347883939743042,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.4,0.18879811465740204,0.22525697946548462,-2.386021375656128,0.18879811465740204,-0.22525697946548462,2.386021375656128,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.5,0.17460012435913086,0.20156602561473846,-2.421138286590576,0.17460012435913086,-0.20156602561473846,2.421138286590576,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.6,0.1580018252134323,0.17637090384960175,-2.4566454887390137,0.1580018252134323,-0.17637090384960175,2.4566454887390137,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.7,0.14016932249069214,0.15178951621055603,-2.489960193634033,0.14016932249069214,-0.15178951621055603,2.489960193634033,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.8,0.1221890076994896,0.13005870580673218,-2.51914381980896,0.1221890076994896,-0.13005870580673218,2.51914381980896,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
120.9,0.10353188961744308,0.1097404807806015,-2.5472986698150635,0.10353188961744308,-0.1097404807806015,2.5472986698150635,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.0,0.08277979493141174,0.08980874717235565,-2.5759341716766357,0.08277979493141174,-0.08980874717235565,2.5759341716766357,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.1,0.062313612550497055,0.07193178683519363,-2.602696418762207,0.062313612550497055,-0.07193178683519363,2.602696418762207,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.2,0.04390541836619377,0.05722358450293541,-2.6262364387512207,0.04390541836619377,-0.05722358450293541,2.6262364387512207,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.3,0.024809343740344048,0.043803635984659195,-2.6507318019866943,0.024809343740344048,-0.043803635984659195,2.6507318019866943,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.4,0.008546058088541031,0.034288834780454636,-2.672243356704712,0.008546058088541031,-0.034288834780454636,2.672243356704712,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.5,-0.007865394465625286,0.02690313011407852,-2.694352626800537,-0.007865394465625286,-0.02690313011407852,2.694352626800537,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.6,-0.022756801918148994,0.02253551036119461,-2.7138519287109375,-0.022756801918148994,-0.02253551036119461,2.7138519287109375,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.7,-0.03874240815639496,0.020035147666931152,-2.734503746032715,-0.03874240815639496,-0.020035147666931152,2.734503746032715,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.8,-0.05173243582248688,0.01886485517024994,-2.7531187534332275,-0.05173243582248688,-0.01886485517024994,2.7531187534332275,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
121.9,-0.05954046547412872,0.018757963553071022,-2.7717814445495605,-0.05954046547412872,-0.018757963553071022,2.7717814445495605,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.0,-0.058171577751636505,0.019259238615632057,-2.787761688232422,-0.058171577751636505,-0.019259238615632057,2.787761688232422,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.1,-0.047675080597400665,0.019626669585704803,-2.8037524223327637,-0.047675080597400665,-0.019626669585704803,2.8037524223327637,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.2,-0.03085826337337494,0.01961258053779602,-2.8179540634155273,-0.03085826337337494,-0.01961258053779602,2.8179540634155273,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.3,-0.007449137046933174,0.019353870302438736,-2.833221912384033,-0.007449137046933174,-0.019353870302438736,2.833221912384033,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.4,0.016885746270418167,0.019030524417757988,-2.8464837074279785,0.016885746270418167,-0.019030524417757988,2.8464837074279785,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.5,0.045563504099845886,0.018407290801405907,-2.859410524368286,0.045563504099845886,-0.018407290801405907,2.859410524368286,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.6,0.07396522909402847,0.017038941383361816,-2.8700907230377197,0.07396522909402847,-0.017038941383361816,2.8700907230377197,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.7,0.10537831485271454,0.01529624406248331,-2.8802828788757324,0.10537831485271454,-0.01529624406248331,2.8802828788757324,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.8,0.13400067389011383,0.013157389126718044,-2.889620065689087,0.13400067389011383,-0.013157389126718044,2.889620065689087,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
122.9,0.16349367797374725,0.01048232614994049,-2.8997268676757812,0.16349367797374725,-0.01048232614994049,2.8997268676757812,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.0,0.18910035490989685,0.007773240562528372,-2.909555196762085,0.18910035490989685,-0.007773240562528372,2.909555196762085,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.1,0.21488729119300842,0.005246300250291824,-2.920482873916626,0.21488729119300842,-0.005246300250291824,2.920482873916626,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.2,0.23690786957740784,0.0032364358194172382,-2.9304168224334717,0.23690786957740784,-0.0032364358194172382,2.9304168224334717,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.3,0.25840359926223755,0.0022164080291986465,-2.9411656856536865,0.25840359926223755,-0.0022164080291986465,2.9411656856536865,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.4,0.2759395241737366,0.0035663594026118517,-2.950773000717163,0.2759395241737366,-0.0035663594026118517,2.950773000717163,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.5,0.2929217219352722,0.008043943904340267,-2.9609909057617188,0.2929217219352722,-0.008043943904340267,2.9609909057617188,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.6,0.30729445815086365,0.014752892777323723,-2.96952748298645,0.30729445815086365,-0.014752892777323723,2.96952748298645,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.7,0.3212203085422516,0.02395428903400898,-2.9780521392822266,0.3212203085422516,-0.02395428903400898,2.9780521392822266,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.8,0.3327781558036804,0.0339464507997036,-2.985530376434326,0.3327781558036804,-0.0339464507997036,2.985530376434326,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
123.9,0.3444046080112457,0.045800525695085526,-2.9931600093841553,0.3444046080112457,-0.045800525695085526,2.9931600093841553,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.0,0.3546551465988159,0.056918803602457047,-2.999300479888916,0.3546551465988159,-0.056918803602457047,2.999300479888916,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.1,0.3653104305267334,0.06951146572828293,-3.0049896240234375,0.3653104305267334,-0.06951146572828293,3.0049896240234375,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.2,0.37469300627708435,0.08203871548175812,-3.009380340576172,0.37469300627708435,-0.08203871548175812,3.009380340576172,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.3,0.3844643831253052,0.09690278768539429,-3.0142641067504883,0.3844643831253052,-0.09690278768539429,3.0142641067504883,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.4,0.39310455322265625,0.1114051565527916,-3.018505573272705,0.39310455322265625,-0.1114051565527916,3.018505573272705,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.5,0.4015296995639801,0.12771260738372803,-3.022508144378662,0.4015296995639801,-0.12771260738372803,3.022508144378662,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.6,0.4087640345096588,0.1434478759765625,-3.026305675506592,0.4087640345096588,-0.1434478759765625,3.026305675506592,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.7,0.4161730408668518,0.16203230619430542,-3.0304722785949707,0.4161730408668518,-0.16203230619430542,3.0304722785949707,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.8,0.4225139915943146,0.18079131841659546,-3.0342347621917725,0.4225139915943146,-0.18079131841659546,3.0342347621917725,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
124.9,0.42856958508491516,0.20026274025440216,-3.0379080772399902,0.42856958508491516,-0.20026274025440216,3.0379080772399902,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.0,0.434713214635849,0.22208651900291443,-3.0414230823516846,0.434713214635849,-0.22208651900291443,3.0414230823516846,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.1,0.44105029106140137,0.24498338997364044,-3.044240951538086,0.44105029106140137,-0.24498338997364044,3.044240951538086,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.2,0.4472217559814453,0.2662006914615631,-3.04683518409729,0.4472217559814453,-0.2662006914615631,3.04683518409729,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.3,0.4533701539039612,0.2885761857032776,-3.04939603805542,0.4533701539039612,-0.2885761857032776,3.04939603805542,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.4,0.4587237536907196,0.30843397974967957,-3.051886796951294,0.4587237536907196,-0.30843397974967957,3.051886796951294,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.5,0.46348142623901367,0.3292635977268219,-3.0546715259552,0.46348142623901367,-0.3292635977268219,3.0546715259552,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.6,0.4667046368122101,0.34820282459259033,-3.057796001434326,0.4667046368122101,-0.34820282459259033,3.057796001434326,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.7,0.46914833784103394,0.36853891611099243,-3.0617258548736572,0.46914833784103394,-0.36853891611099243,3.0617258548736572,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.8,0.47062918543815613,0.38683339953422546,-3.0657143592834473,0.47062918543815613,-0.38683339953422546,3.0657143592834473,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
125.9,0.4712340533733368,0.40626809000968933,-3.0701165199279785,0.4712340533733368,-0.40626809000968933,3.0701165199279785,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.0,0.47073695063591003,0.4237889051437378,-3.0739941596984863,0.47073695063591003,-0.4237889051437378,3.0739941596984863,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.1,0.4696001708507538,0.4428030252456665,-3.077294111251831,0.4696001708507538,-0.4428030252456665,3.077294111251831,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.2,0.4675062298774719,0.4607158899307251,-3.079796552658081,0.4675062298774719,-0.4607158899307251,3.079796552658081,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.3,0.4635191857814789,0.4810323417186737,-3.081979990005493,0.4635191857814789,-0.4810323417186737,3.081979990005493,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.4,0.45893725752830505,0.5005685687065125,-3.0836102962493896,0.45893725752830505,-0.5005685687065125,3.0836102962493896,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.5,0.4537815749645233,0.5223920941352844,-3.0855727195739746,0.4537815749645233,-0.5223920941352844,3.0855727195739746,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.6,0.44841787219047546,0.5425848364830017,-3.087010622024536,0.44841787219047546,-0.5425848364830017,3.087010622024536,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.7,0.44160696864128113,0.5642101168632507,-3.088486909866333,0.44160696864128113,-0.5642101168632507,3.088486909866333,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.8,0.434079110622406,0.5840293169021606,-3.0897715091705322,0.434079110622406,-0.5840293169021606,3.0897715091705322,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
126.9,0.42535117268562317,0.6036291718482971,-3.090780258178711,0.42535117268562317,-0.6036291718482971,3.090780258178711,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.0,0.41455456614494324,0.6245589852333069,-3.09177827835083,0.41455456614494324,-0.6245589852333069,3.09177827835083,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.1,0.40314653515815735,0.6454362273216248,-3.0921669006347656,0.40314653515815735,-0.6454362273216248,3.0921669006347656,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.2,0.3922118544578552,0.6645333170890808,-3.0922954082489014,0.3922118544578552,-0.6645333170890808,3.0922954082489014,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.3,0.3801262676715851,0.6850059032440186,-3.0927109718322754,0.3801262676715851,-0.6850059032440186,3.0927109718322754,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.4,0.3683558404445648,0.7036163806915283,-3.092991352081299,0.3683558404445648,-0.7036163806915283,3.092991352081299,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.5,0.3548135459423065,0.7235757112503052,-3.093839406967163,0.3548135459423065,-0.7235757112503052,3.093839406967163,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.6,0.3420259952545166,0.7418359518051147,-3.0950303077697754,0.3420259952545166,-0.7418359518051147,3.0950303077697754,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.7,0.3278536796569824,0.7613322734832764,-3.0965380668640137,0.3278536796569824,-0.7613322734832764,3.0965380668640137,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.8,0.3144747018814087,0.7792782187461853,-3.097781181335449,0.3144747018814087,-0.7792782187461853,3.097781181335449,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
127.9,0.29962918162345886,0.7989696264266968,-3.0986263751983643,0.29962918162345886,-0.7989696264266968,3.0986263751983643,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.0,0.28554442524909973,0.8172593116760254,-3.098778009414673,0.28554442524909973,-0.8172593116760254,3.098778009414673,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.1,0.26968422532081604,0.8367078900337219,-3.09867262840271,0.26968422532081604,-0.8367078900337219,3.09867262840271,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.2,0.2544010579586029,0.8539655208587646,-3.0985302925109863,0.2544010579586029,-0.8539655208587646,3.0985302925109863,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.3,0.23822328448295593,0.872235894203186,-3.099025249481201,0.23822328448295593,-0.872235894203186,3.099025249481201,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.4,0.22376331686973572,0.8891916871070862,-3.0996432304382324,0.22376331686973572,-0.8891916871070862,3.0996432304382324,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.5,0.20819148421287537,0.9072117209434509,-3.1007370948791504,0.20819148421287537,-0.9072117209434509,3.1007370948791504,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.6,0.19330164790153503,0.9229970574378967,-3.102332830429077,0.19330164790153503,-0.9229970574378967,3.102332830429077,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.7,0.17592357099056244,0.9391044974327087,-3.103834867477417,0.17592357099056244,-0.9391044974327087,3.103834867477417,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.8,0.1584096997976303,0.9527438282966614,-3.1051254272460938,0.1584096997976303,-0.9527438282966614,3.1051254272460938,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
128.9,0.13894771039485931,0.9666264057159424,-3.1063625812530518,0.13894771039485931,-0.9666264057159424,3.1063625812530518,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
129.0,0.12127412110567093,0.9789804816246033,-3.1071536540985107,0.12127412110567093,-0.9789804816246033,3.1071536540985107,nan,nan,nan,0,nan,nan,nan,nan,nan,nan
